EAP	"When one has nothing to do, then is the time to correspond with ones friends."
EAP	"""D n the vagabonds"" said he, in so clear a tone that I positively started at the change, ""D n the vagabonds they not only knocked in the roof of my mouth, but took the trouble to cut off at least seven eighths of my tongue."
EAP	His servants are by no means numerous.
EAP	After much toil I found it.
EAP	"He is name de Napoleon Bonaparte Froissart, and I suppose you say dat dat, too, is not von ver respectable name."""
EAP	To all appearance it had been temporarily and very lately abandoned.
EAP	"And since we see clearly that the endowment of matter with vitality is a principle indeed, as far as our judgments extend, the leading principle in the operations of Deity, it is scarcely logical to imagine it confined to the regions of the minute, where we daily trace it, and not extending to those of the august."
EAP	"The corpse was in such condition when found, that there could have been no difficulty in its recognition by friends."
EAP	"Had I been either of these periodicals I would have spared no pains to have the ""Goosetherumfoodle"" prosecuted."
EAP	"It consists of little else than the sea sand, and is about three miles long."
EAP	"At this occupation I did a good deal; but, somehow, I was not quite satisfied, and so finally abandoned it."
EAP	I shrank back but the closing walls pressed me resistlessly onward.
EAP	"what do you mean?"" ""Why, massa, I mean de bug dare now."""
EAP	"I truly think that no person at the university, with the exception of myself, ever suspected him to be capable of a joke, verbal or practical: the old bull dog at the garden gate would sooner have been accused, the ghost of Heraclitus, or the wig of the Emeritus Professor of Theology."
EAP	"Have we not a perpetual inclination, in the teeth of our best judgment, to violate that which is Law, merely because we understand it to be such?"
EAP	He will reason thus: 'I am innocent; I am poor; my Ourang Outang is of great value to one in my circumstances a fortune of itself why should I lose it through idle apprehensions of danger?
EAP	"The mantelpieces are wide and high, and have not only time pieces and cabbages sculptured over the front, but a real time piece, which makes a prodigious ticking, on the top in the middle, with a flower pot containing a cabbage standing on each extremity by way of outrider."
EAP	"She became excessively intimate with most of the ladies; and, to my profound astonishment, evinced no equivocal disposition to coquet with the men."
EAP	"AS it is well known that the 'wise men' came 'from the East,' and as Mr. Touch and go Bullet head came from the East, it follows that Mr. Bullet head was a wise man; and if collateral proof of the matter be needed, here we have it Mr. B. was an editor."
EAP	"I then replaced the boards so cleverly, so cunningly, that no human eye not even his could have detected any thing wrong."
EAP	"""Dolt"" said the third."
EAP	"During the two wakeful nights in question, and immediately after the disappearance of Mrs. Wyatt into the extra state room, I was attracted by certain singular cautious, subdued noises in that of her husband."
EAP	"This done, let us compare these communications, both as regards style and MS., with those sent to the morning paper, at a previous period, and insisting so vehemently upon the guilt of Mennais."
EAP	"The cycles in which the stars move are those best adapted for the evolution, without collision, of the greatest possible number of bodies."
EAP	"That of Jonas Ramus, which is perhaps the most circumstantial of any, cannot impart the faintest conception either of the magnificence, or of the horror of the scene or of the wild bewildering sense of the novel which confounds the beholder."
EAP	"""God bless me my dear fellow,"" here again whistled the bundle, ""what what what why, what is the matter?"
EAP	"The writers seem, in each instance, to be utterly uninformed in respect to astronomy."
EAP	This fact confirmed my preconceived idea.
EAP	All this I must acknowledge.
EAP	"He is that monstrum horrendum, an unprincipled man of genius."
EAP	she of the diminutive head and the gilded hair?
EAP	"All she did, however, was to stand up in a corner, by the fireplace, and sing out incessantly at the top of her voice, ""Cock a doodle de dooooooh"" And now came the climax the catastrophe of the drama."
EAP	He would scorn to employ those of another.
EAP	"The policy of insurance for my dwelling house had expired the day before; and, some dispute having arisen, it was agreed that, at six, I should meet the board of directors of the company and settle the terms of a renewal."
EAP	"In general, the Turk is victorious once or twice he has been beaten."
EAP	"She hastens to make the purchase, gets a bill and receipt, leaves her address, with a request that the article be sent home as speedily as possible, and retires amid a profusion of bows from the shopkeeper."
EAP	"I searched my pockets, hoping to find an old letter, when my hand fell upon the parchment."
EAP	"At one period I thought of cutting the corpse into minute fragments, and destroying them by fire."
EAP	"He comprehended, moreover, the true character, the august aims, the supreme majesty and dignity of the poetic sentiment."
EAP	"I really thought he would have fallen into convulsions."""
EAP	"The shock of the descending mass struck her, consequently, in that portion of her frame which was already under water, and the inevitable result was to hurl me, with irresistible violence, upon the rigging of the stranger."
EAP	"Yet, mad am I not and very surely do I not dream."
EAP	"The truth is, I could not help regarding Mrs. Wyatt as a decidedly plain looking woman."
EAP	Affidavits of this character are readily made matter of mystification.
EAP	Doubled his fist and knocked me down.
EAP	"Alludes to the frequent repetition of the phrase, la tendre Zaire, in the French tragedy of that name."
EAP	"There were no cuts apparent, or bruises which appeared the effect of blows."
EAP	"Yes tears are gathering in those eyes and see the entire woman thrills throughout the soul, and the statue has started into life The pallor of the marble countenance, the swelling of the marble bosom, the very purity of the marble feet, we behold suddenly flushed over with a tide of ungovernable crimson; and a slight shudder quivers about her delicate frame, as a gentle air at Napoli about the rich silver lilies in the grass."
EAP	"Now, then, did my spirit fully and freely burn with more than all the fires of her own."
EAP	Is a native of Spain.
EAP	"This circumstance did not fail to give me the most heartful satisfaction, and I hailed it as a happy omen of ultimate success."
EAP	"And quivering awhile among the draperies of the room, it at length rested in full view upon the surface of the door of brass."
EAP	"But, for the inconceivable wealth in the actual possession of the young heir, these objects and all ordinary objects were felt to be inadequate."
EAP	"With a little more prudence Dick Turpin would have made a good diddler; with a trifle less blarney, Daniel O'Connell; with a pound or two more brains Charles the Twelfth."
EAP	The whole feat did not occupy a minute.
EAP	"""And then there was an ignoramus,"" said he, ""who mistook himself for a frog, which, by the way, he resembled in no little degree."
EAP	"Thus, ordinarily, should it have appeared, only after long pressure from Azrael's hand."
EAP	"I soon found him of weak intellect, and, of course, marked him as a fitting subject for my skill."
EAP	The ideas of my friend may be summed up in a few words.
EAP	"Now, the popular opinion, under certain conditions, is not to be disregarded."
EAP	He turns his back forever upon those dreadful shrubberies and flees as from the wrath to come.
EAP	"Saw Snap at the Exchange, and went up and trod on his toe."
EAP	"""Surely this is the most populous city of the East What a wilderness of people what a jumble of all ranks and ages what a multiplicity of sects and nations what a variety of costumes what a Babel of languages what a screaming of beasts what a tinkling of instruments what a parcel of philosophers"" Come let us be off."
EAP	"Through this tube a quantity of the rare atmosphere circumjacent being drawn by means of a vacuum created in the body of the machine, was thence discharged, in a state of condensation, to mingle with the thin air already in the chamber."
EAP	"I knew it could make no difference whether either of us held on at all; so I let him have the bolt, and went astern to the cask."
EAP	"I wish you, therefore, to discard from your thoughts the blundering idea of motive, engendered in the brains of the police by that portion of the evidence which speaks of money delivered at the door of the house."
EAP	"It is quite certain that the operations of the Automaton are regulated by mind, and by nothing else."
EAP	"""As I felt the sickening sweep of the descent, I had instinctively tightened my hold upon the barrel, and closed my eyes."
EAP	"Her hair, not as yet more than half loosened for the night from its ball room array, clustered, amid a shower of diamonds, round and round her classical head, in curls like those of the young hyacinth."
EAP	"Wyatt's three rooms were in the after cabin, which was separated from the main one by a slight sliding door, never locked even at night."
EAP	"In the meantime, looking toward the cat, who was again snugly stowed away upon my coat, I discovered to my infinite surprise, that she had taken the opportunity of my indisposition to bring into light a litter of three little kittens."
EAP	Yet he did not remove it.
EAP	P. I do not comprehend.
EAP	The assassins must have escaped through the other window.
EAP	"He discoursed of Cimabué, Arpino, Carpaccio, and Argostino of the gloom of Caravaggio, of the amenity of Albano, of the colors of Titian, of the frows of Rubens, and of the waggeries of Jan Steen."
EAP	Here it is at first difficult to perceive the intention of the reasoner.
EAP	"Concealment is utter folly on my part, for the people will not see."
EAP	It was midnight; and you still sat by my side.
EAP	"to be enamored of the Night for her own sake; and into this bizarrerie, as into all his others, I quietly fell; giving myself up to his wild whims with a perfect abandon."
EAP	"Whether you ever get this letter or not is point of little importance, as I write altogether for my own amusement."
EAP	"""Admirable"" he ejaculated, thrown quite off his guard by the beauty of the manoeuvre."
EAP	"Besides, the monarch is of gigantic stature, and the dress is therefore neither unbecoming nor over large."
EAP	"This was forty feet long, and spanned the interval between shore and shore with a slight but very perceptible arch, preventing all oscillation."
EAP	"I dispute, in particular, the reason educed by mathematical study."
EAP	At a wave of my hand my deliverers hurried tumultuously away.
EAP	"The horse itself, in the foreground of the design, stood motionless and statue like while farther back, its discomfited rider perished by the dagger of a Metzengerstein."
EAP	"I explained to them, in a few words, what I designed, and as they opposed no objection, saying that the patient was already in the death agony, I proceeded without hesitation exchanging, however, the lateral passes for downward ones, and directing my gaze entirely into the right eye of the sufferer."
EAP	"But if these machines were ingenious, what shall we think of the calculating machine of Mr. Babbage?"
EAP	Evil thoughts became my sole intimates the darkest and most evil of thoughts.
EAP	We have had no incidents worth recording.
EAP	I concealed nothing felt that I had a right to conceal nothing from her confiding affection.
EAP	"That the result would be death, and a death of more than customary bitterness, I knew too well the character of my judges to doubt."
EAP	"From the latter from the data the second step of the question, dependent thereupon, inevitably follows."
EAP	"As I rapidly made the mesmeric passes, amid ejaculations of ""dead dead"" absolutely bursting from the tongue and not from the lips of the sufferer, his whole frame at once within the space of a single minute, or even less, shrunk crumbled absolutely rotted away beneath my hands."
EAP	"The wine flowed freely, and there were not wanting other and perhaps more dangerous seductions; so that the gray dawn had already faintly appeared in the east, while our delirious extravagance was at its height."
EAP	"I presume you will call the bug scarabæus caput hominis, or something of that kind there are many similar titles in the Natural Histories."
EAP	With deep and reverent awe I replaced the candelabrum in its former position.
EAP	In this latter science it is very usually untrue that the aggregated parts are equal to the whole.
EAP	"Having pulled the bag up in this way, and formed a complete enclosure on all sides, and at bottom, it was now necessary to fasten up its top or mouth, by passing its material over the hoop of the net work in other words, between the net work and the hoop."
EAP	"This was, to be sure, a singular recontre, for I had not believed it possible that a cloud of this nature could be sustained at so great an elevation."
EAP	"""You surprise me,"" I said, ""by these opinions, which have been contradicted by the voice of the world."
EAP	"If, in addition to the point of general size and contour, he had found upon the arm a peculiar hairy appearance which he had observed upon the living Marie, his opinion might have been justly strengthened; and the increase of positiveness might well have been in the ratio of the peculiarity, or unusualness, of the hairy mark."
EAP	"""My dear madam,"" said he, ""sit down."
EAP	"The narrow space immediately surrounding what had been the body, was now growing to be the body itself."
EAP	"""I may state the system, then, in general terms, as one in which the patients were menages humored."
EAP	"""Who can he be?"" said Mrs. Bas Bleu."
EAP	To morrow will be Sunday.
EAP	"ah yes upon the whole I think you had better not be too severe with the poor fellow don't flog him, Jupiter he can't very well stand it but can you form no idea of what has occasioned this illness, or rather this change of conduct?"
EAP	"The walls, with one exception, had fallen in."
EAP	"Here, it will be remembered, the words of the narrative run thus: ""And Ethelred, who was by nature of a doughty heart, and who was now mighty withal, on account of the powerfulness of the wine which he had drunken, waited no longer to hold parley with the hermit, who, in sooth, was of an obstinate and maliceful turn, but, feeling the rain upon his shoulders, and fearing the rising of the tempest, uplifted his mace outright, and, with blows, made quickly room in the plankings of the door for his gauntleted hand; and now pulling therewith sturdily, he so cracked, and ripped, and tore all asunder, that the noise of the dry and hollow sounding wood alarummed and reverberated throughout the forest."""
EAP	It must: but a true philosophy has long taught that the source of all motion is thought and the source of all thought is OINOS.
EAP	"Meeting my betrothed in an avenue thronged with the élite of the city, I was hastening to greet her with one of my best considered bows, when a small particle of some foreign matter, lodging in the corner of my eye, rendered me, for the moment, completely blind."
EAP	"He was of opinion that the moon was called Bendis in Thrace, Bubastis in Egypt, Dian in Rome, and Artemis in Greece."
EAP	"At the same moment there came a sound resembling the quick opening, and as rapid closing of a door overhead, while a faint gleam of light flashed suddenly through the gloom, and as suddenly faded away."
EAP	"If we imagine this to be the case, the difficulty of shifting the partitions vanishes at once, if indeed any such difficulty could be supposed under any circumstances to exist."
EAP	These appearances in the right lobe were of comparatively recent date.
EAP	"""He was a great fool, beyond doubt,"" interposed some one, ""but not to be compared with a certain individual whom we all know, with the exception of this strange gentleman."
EAP	"These ideas, once entertained, are sufficient of themselves, to suggest the notion of a man in the interior."
EAP	"Having cut off my ears, however, he discovered signs of animation."
EAP	"I shall discharge this decanter of wine at your image in yonder mirror, and thus fulfil all the spirit, if not the exact letter, of resentment for your insult, while the necessity of physical violence to your real person will be obviated."""
EAP	"I arose with a shining pate, wigless; she in disdain and wrath, half buried in alien hair."
EAP	"I examined all my apparatus, however, with great attention, and could discover nothing out of order."
EAP	"""Get out o' that"" said a third."
EAP	"Now, hold out one of your hands, Pompey, and let me step upon it thus."
EAP	"""And you have now changed all this and you think for the better?"" ""Decidedly."
EAP	I PRESUME everybody has heard of me.
EAP	"The golden and silver fish haunted the river, out of the bosom of which issued, little by little, a murmur that swelled, at length, into a lulling melody more divine than that of the harp of Aeolus sweeter than all save the voice of Eleonora."
EAP	"We are told that on one occasion, while a Madame B was at Madame Rogêt's house, M. Beauvais, who was going out, told her that a gendarme was expected there, and she, Madame B., must not say anything to the gendarme until he returned, but let the matter be for him...."
EAP	"Yet in a second afterward, so frail may that web have been we remember not that we have dreamed."
EAP	"The ship was crowded with passengers, and every thing was in the bustle attendant upon making sail."
EAP	"As for Republicanism, no analogy could be found for it upon the face of the earth unless we except the case of the ""prairie dogs,"" an exception which seems to demonstrate, if anything, that democracy is a very admirable form of government for dogs."
EAP	"It was especially bitter about things in general and as for the editor of 'The Gazette,' he was torn all to pieces in particular."
EAP	"A fourth could only suppose it the Yankee's design to X press, in a general way, his X asperation."
EAP	"It was open wide, wide open and I grew furious as I gazed upon it."
EAP	But from the first move in the game of chess no especial second move follows of necessity.
EAP	"My teeth chatter as I speak, yet it is not with the chilliness of the night of the night without end."
EAP	"You were not to be found, and I was fearful of losing a bargain."""
EAP	"It is only left for us to prove that these apparent 'impossibilities' are, in reality, not such."
EAP	"What, in its chrysalis condition of principle, affronted their demure reason, never fails, in its maturity of accomplishment, to extort admiration from their instinct of the beautiful or of the sublime."
EAP	"Although I thus readily accounted to my reason, if not altogether to my conscience, for the startling fact just detailed, it did not the less fail to make a deep impression upon my fancy."
EAP	"Still I consoled myself with the reflection that the tide of ill luck would not run against me forever, and so determined to make a bold push for information at the rout of that bewitching little angel, the graceful Mrs. Pirouette."
EAP	"""And the paper on the walls?"" ""Yes."""
EAP	We were rapidly approaching the mountains in the South; but our elevation was more than sufficient to enable us to pass them in safety.
EAP	"Each alteration of the natural scenery may possibly effect a blemish in the picture, if we can suppose this picture viewed at large in mass from some point distant from the earth's surface, although not beyond the limits of its atmosphere."
EAP	One of these small apartments was occupied by Wilson.
EAP	And yet how unintelligible is this In all other matters we are justly instructed to regard nature as supreme.
EAP	"Without pausing to speak of the ""old saws,"" therefore, I shall content myself with a compendious account of some of the more ""modern instances."""
EAP	"""You kept your eyes upon the ground glancing, with a petulant expression, at the holes and ruts in the pavement, so that I saw you were still thinking of the stones, until we reached the little alley called Lamartine, which has been paved, by way of experiment, with the overlapping and riveted blocks."
EAP	"Fastening one end of this at that point of the trunk, of the tree which was nearest the peg, he unrolled it till it reached the peg, and thence farther unrolled it, in the direction already established by the two points of the tree and the peg, for the distance of fifty feet Jupiter clearing away the brambles with the scythe."
EAP	"""If now, in addition to all these things, you have properly reflected upon the odd disorder of the chamber, we have gone so far as to combine the ideas of an agility astounding, a strength superhuman, a ferocity brutal, a butchery without motive, a grotesquerie in horror absolutely alien from humanity, and a voice foreign in tone to the ears of men of many nations, and devoid of all distinct or intelligible syllabification."
EAP	"He examines the countenance of his partner, comparing it carefully with that of each of his opponents."
EAP	"""Oh, extra baggage, to be sure,"" I now said to myself ""something he wishes not to be put in the hold something to be kept under his own eye ah, I have it a painting or so and this is what he has been bargaining about with Nicolino, the Italian Jew."""
EAP	"""True,"" I replied; ""the Amontillado."""
EAP	"Its bottom and banks were as those of the pond if a defect could have been attributed, in point of picturesqueness, it was that of excessive neatness."
EAP	Of this spirit philosophy takes no account.
EAP	"In a few minutes, the pan having become thoroughly heated, I removed the slip, and, to my inexpressible joy, found it spotted, in several places, with what appeared to be figures arranged in lines."
EAP	Their splendor more dazzled than enlightened me.
EAP	"The ""Gad Fly"" was, of course, brought upon the tapis, and I hope never to be subjected to a criticism so searching, or to rebukes so withering, as were bestowed by Mr. Crab upon that unhappy effusion."
EAP	"One night, near the closing in of September, she pressed this distressing subject with more than usual emphasis upon my attention."
EAP	That certain wags in Rotterdam have certain especial antipathies to certain burgomasters and astronomers.
EAP	"The windows, both of the back and front room, were down and firmly fastened from within."
EAP	"The atmosphere, for example, impels the electric principle, while the electric principle permeates the atmosphere."
EAP	"""You do not comprehend?"" he said."
EAP	As she departed I turned my eyes in an inquiring manner toward my host.
EAP	"In fact, amazement must have fairly deprived me of my senses, when I could not see the vast difference, in appearance, between the surface below me, and the surface of my mother earth."
EAP	"Not even the monstrosity of color was wanting; for the sunlight came out through the chasm, tinted all orange and purple; while the vivid green of the grass in the valley was reflected more or less upon all objects from the curtain of vapor that still hung overhead, as if loth to take its total departure from a scene so enchantingly beautiful."
EAP	"Indeed, the labor now required by the condenser had increased to a most oppressive degree, and allowed me scarcely any respite from exertion."
EAP	I was not long in hesitation.
EAP	"What to make of all this, of course I knew not."
EAP	Amazement now struggled in my bosom with the profound awe which had hitherto reigned there alone.
EAP	"""How long I remained in this state it is impossible to say."
EAP	"We were at the bottom of one of these abysses, when a quick scream from my companion broke fearfully upon the night."
EAP	"Ise gittin to be skeered, I tell you."
EAP	"""And the motto?"" ""Nemo me impune lacessit."""
EAP	It flies it disappears we are free.
EAP	"The real diameter of the same comet's nebulosity is observed to contract rapidly as it approaches the sun, and dilate with equal rapidity in its departure towards its aphelion."
EAP	"They had, so they said, as much as they could do to read about the revolutions, and keep up with the march of intellect and the spirit of the age."
EAP	"Dropping of its own accord upon his exit or perhaps purposely closed, it had become fastened by the spring; and it was the retention of this spring which had been mistaken by the police for that of the nail, farther inquiry being thus considered unnecessary."
EAP	"I would have them allow what they cannot refrain from allowing that, although temptation may have erewhile existed as great, man was never thus, at least, tempted before certainly, never thus fell."
EAP	"I felt this, and, in many matters, became her pupil."
EAP	But the house how quaint an old building was this to me how veritably a palace of enchantment There was really no end to its windings to its incomprehensible subdivisions.
EAP	"Like many excellent people, he seemed possessed with a spirit of tantalization, which might easily, at a casual glance, have been mistaken for malevolence."
EAP	"And then there was 'The Diary of a Late Physician,' where the merit lay in good rant, and indifferent Greek both of them taking things with the public."
EAP	"Having rapidly taken notice of all this, I resumed the narrative of Sir Launcelot, which thus proceeded: ""And now, the champion, having escaped from the terrible fury of the dragon, bethinking himself of the brazen shield, and of the breaking up of the enchantment which was upon it, removed the carcass from out of the way before him, and approached valorously over the silver pavement of the castle to where the shield was upon the wall; which in sooth tarried not for his full coming, but feel down at his feet upon the silver floor, with a mighty great and terrible ringing sound."""
EAP	"This was a delicate point for a woman to urge, especially so; in mentioning it, she saw that she must make a sacrifice of her feelings; still, for me, every sacrifice should be made."
EAP	"But, as the point immediately beneath him seems, and is, at a great distance below him, it seems, of course, also, at a great distance below the horizon."
EAP	Wilson's retaliations in kind were many; and there was one form of his practical wit that disturbed me beyond measure.
EAP	"Among her numerous suitors was Julien Bossuet, a poor litterateur, or journalist of Paris."
EAP	"We had birds, gold fish, a fine dog, rabbits, a small monkey, and a cat."
EAP	"For wisdom, ask of the angels freely, that it may be given OINOS."
EAP	"But I did not fail to perceive that these latter calculations are founded altogether on our experimental knowledge of the properties of air, and the mechanical laws regulating its dilation and compression, in what may be called, comparatively speaking, the immediate vicinity of the earth itself; and, at the same time, it is taken for granted that animal life is and must be essentially incapable of modification at any given unattainable distance from the surface."
EAP	"And, indeed, I had now every reason to be terrified."
EAP	"The steel rod connecting the spring with the propeller was suddenly jerked out of place, at the car end, by a swaying of the car through some movement of one of the two seamen we had taken up, and in an instant hung dangling out of reach, from the pivot of the axis of the screw."
EAP	"As I mentioned the word ""remuneration,"" Mr. Crab first opened his eyes, and then his mouth, to quite a remarkable extent; causing his personal appearance to resemble that of a highly agitated elderly duck in the act of quacking; and in this condition he remained, ever and anon pressing his hands tightly to his forehead, as if in a state of desperate bewilderment until I had nearly made an end of what I had to say."
EAP	"He had composed a tragedy which set the whole country in a guffaw, and a farce which deluged the universe in tears."
EAP	"In the meantime, he continued his talk."
EAP	"""Oh my"" lisped the Marquis."
EAP	"By ten, I had reason to believe its density considerably increased."
EAP	"A greater number of rays actually fall upon the eye in the latter case, but, in the former, there is the more refined capacity for comprehension."
EAP	"He was an especial favorite, too, with the ladies chiefly on account of his high reputation for courage."
EAP	"I therefore undid only a few of these loops at one time, leaving the car suspended by the remainder."
EAP	"These men, I say, theorize; and their theories are simply corrected, reduced, systematized cleared, little by little, of their dross of inconsistency until, finally, a perfect consistency stands apparent which even the most stolid admit, because it is a consistency, to be an absolute and an unquestionable truth."
EAP	"He had the ordinary temperament of genius, and was a compound of misanthropy, sensibility, and enthusiasm."
EAP	"Not that the gift of decyphering written characters a gift among the commonalty of that day considered little less cabalistical than the art of inditing could, in strict justice, have been laid to the charge of either disciple of the sea; but there was, to say the truth, a certain twist in the formation of the letters an indescribable lee lurch about the whole which foreboded, in the opinion of both seamen, a long run of dirty weather; and determined them at once, in the allegorical words of Legs himself, to ""pump ship, clew up all sail, and scud before the wind."""
EAP	"Their beauty was Grecian, their deformity Egyptian, their tout ensemble French."
EAP	"There will be a point there will be a degree of rarity, at which, if the atoms are sufficiently numerous, the interspaces must vanish, and the mass absolutely coalesce."
EAP	"The risk of the achievement was, in fact, now over, although the climber was some sixty or seventy feet from the ground."
EAP	"He had scarcely finished the sentence, before loud shouts and imprecations were heard beneath the windows; and, immediately afterward, it became evident that some persons outside were endeavoring to gain entrance into the room."
EAP	But why shall I minutely detail the unspeakable horrors of that night?
EAP	"Why, why should I doubt it?"
EAP	"I could have fancied, while I looked at it, that some eminent landscape painter had built it with his brush."
EAP	"Yet but a brief period elapsed, ere a second more violent disorder again threw her upon a bed of suffering; and from this attack her frame, at all times feeble, never altogether recovered."
EAP	"I now raised up the hoop again within the covering of gum elastic, and propped it at nearly its former height by means of three light poles prepared for the occasion."
EAP	One part was the hem of the frock and it had been mended.
EAP	"In the glare of noon at the dead hour of night in sickness or in health in calm or in tempest the young Metzengerstein seemed rivetted to the saddle of that colossal horse, whose intractable audacities so well accorded with his own spirit."
EAP	"Part of the left arm here his voice dropped so as to be heard with difficulty, and all the right, are restorations; and in the coquetry of that right arm lies, I think, the quintessence of all affectation."
EAP	"Upon my calling at Mr. B.'s, and making known to him the wishes of the society, he received me with great civility, took me into his study, and gave me a clear explanation of the whole process."
EAP	In the dog days his days have been the days of a dog.
EAP	"""Hem ahem rather civil that, I should say"" said the bundle, in one of the smallest, and altogether the funniest little voices, between a squeak and a whistle, that I ever heard in all the days of my existence."
EAP	His last words I distinctly remember.
EAP	Then you must be blind.
EAP	He repeated the movement a grotesque one.
EAP	The fury of a demon instantly possessed me.
EAP	"All Paris is excited by the discovered corpse of Marie, a girl young, beautiful and notorious."
EAP	"""At present we must occupy ourselves with other investigations."
EAP	"For although we may admit infinite littleness in the atoms themselves, the infinitude of littleness in the spaces between them is an absurdity."
EAP	"Its evidence the evidence of the sentience was to be seen, he said, and I here started as he spoke, in the gradual yet certain condensation of an atmosphere of their own about the waters and the walls."
EAP	"Our player confines himself not at all; nor, because the game is the object, does he reject deductions from things external to the game."
EAP	"She had even sent me, in reply, one penned by her own exquisite fingers."
EAP	"She was dressed, however, in exquisite taste and then I had no doubt that she had captivated my friend's heart by the more enduring graces of the intellect and soul."
EAP	"this indescribable something which men will persist in terming ""genius?"""
EAP	"The arms, the bosom, and even the ends of the radiant hair melted imperceptibly into the vague yet deep shadow which formed the back ground of the whole."
EAP	"After marriage, however, this gentleman neglected, and, perhaps, even more positively ill treated her."
EAP	'Tis berry hebby bug.
EAP	"Arm holes had been cut in the sides, for the sake not more of elegance than of convenience; but the dress, nevertheless, prevented its proprietor from sitting as erect as his associates; and as he lay reclining against his tressel, at an angle of forty five degrees, a pair of huge goggle eyes rolled up their awful whites towards the ceiling in absolute amazement at their own enormity."
EAP	"Oh he says the king is coming in triumph; that he is dressed in state; that he has just finished putting to death, with his own hand, a thousand chained Israelitish prisoners For this exploit the ragamuffin is lauding him to the skies."
EAP	"The islands were no longer visible; whether they had passed down the horizon to the southeast, or whether my increasing elevation had left them out of sight, it is impossible to say."
EAP	"At four precisely, therefore, the carriage drew up at the door of the principal inn."
EAP	"The 'Hum Drum,' the 'Rowdy Dow,' and the 'Goosetherumfoodle' excel, we admit, in braggadocio, but, in all other points, give us the 'Lollipop."
EAP	"Once or twice, upon my venturing to express my total incredulity in respect to his pretensions, he grew very angry indeed, so that at length I considered it the wiser policy to say nothing at all, and let him have his own way."
EAP	"We will only suggest that, although the top of the box is apparently a board of about three inches in thickness, the spectator may satisfy himself by stooping and looking up at it when the main compartment is open, that it is in reality very thin."
EAP	"""And the man sat upon the rock, and leaned his head upon his hand, and looked out upon the desolation."
EAP	"The pupils, too, upon any accession or diminution of light, underwent contraction or dilation, just such as is observed in the feline tribe."
EAP	But the Duc's heart is fainting within him.
EAP	"I came upon them suddenly in the leafy June, and threw myself upon the turf, beneath the branches of an unknown odorous shrub, that I might doze as I contemplated the scene."
EAP	Here was a long pause.
EAP	"When there is no angle in other words, when the rope hangs perpendicularly, the whole apparatus is stationary; but the larger the angle, that is to say, the farther the balloon precedes the end of the rope, the greater the velocity; and the converse."
EAP	"By undue profundity we perplex and enfeeble thought; and it is possible to make even Venus herself vanish from the firmanent by a scrutiny too sustained, too concentrated, or too direct."
EAP	"Now, all this is the result either of inability in Maelzel to do better, or of intentional neglect accidental neglect being out of the question, when we consider that the whole time of the ingenious proprietor is occupied in the improvement of his machines."
EAP	"""Tell me, for Heaven's sake,"" I exclaimed, ""the method if method there is by which you have been enabled to fathom my soul in this matter."""
EAP	"It was a piece of ""composition,"" in which the most fastidiously critical taste could scarcely have suggested an emendation."
EAP	"Minutely and sagaciously directing the various modes of investment, he bequeathed the aggregate amount to the nearest of blood, bearing the name Ellison, who should be alive at the end of the hundred years."
EAP	"Indeed, during the brief period of her existence, the latter had received no impressions from the outward world, save such as might have been afforded by the narrow limits of her privacy."
EAP	"""It is nothing,"" he said, at last."
EAP	"That sad little rake, the Prince of Wales, invited me to dinner."
EAP	"Fine that, and very delicate Turn it about a little, and it will do wonders."
EAP	He treads on your corns.
EAP	Yet let me not be misapprehended.
EAP	"In pursuance of Dupin's suggestion, I made scrupulous examination of the affair of the affidavits."
EAP	I pulled back at once but it was too late.
EAP	"I have also to inform you that, whether it was calm weather or stormy, I found myself always immediately between the moon and the earth."
EAP	I rather think it was a ringing in my own ears.
EAP	"One player holds in his hand a number of these toys, and demands of another whether that number is even or odd."
EAP	"This occurred in , and created, at the time, a very profound sensation wherever it was made the subject of converse."
EAP	"""Talbot,"" I said, ""you have an opera glass."
EAP	"The rat it was there that is to say, it was somewhere."
EAP	"At this point I interrupted your meditations to remark that as, in fact, he was a very little fellow that Chantilly he would do better at the Théâtre des Variétés."""
EAP	"At one time, however, I thought myself sure of my prize, having, in rummaging a dressing case, accidentally demolished a bottle of Grandjean's Oil of Archangels which, as an agreeable perfume, I here take the liberty of recommending."
EAP	"He seemed quite willing to speak of his position as superintendent of a Maison de Sante; and, indeed, the topic of lunacy was, much to my surprise, a favorite one with all present."
EAP	"If drowned, being a woman, she might never have sunk; or having sunk, might have reappeared in twenty four hours, or less."
EAP	The intensity of the darkness seemed to oppress and stifle me.
EAP	"Yet although the external abbey, with its verdant decay hanging about it, suffered but little alteration, I gave way, with a child like perversity, and perchance with a faint hope of alleviating my sorrows, to a display of more than regal magnificence within."
EAP	"Not more than six steps from the main door of the cottage stood the dead trunk of a fantastic pear tree, so clothed from head to foot in the gorgeous bignonia blossoms that one required no little scrutiny to determine what manner of sweet thing it could be."
EAP	"The family is connected, in some way, with Maelzel, of Automaton chess player memory."
EAP	In none is there any effort at plausibility in the details of the voyage itself.
EAP	"My immediate purpose is to place before the world, plainly, succinctly, and without comment, a series of mere household events."
EAP	"The fact is, Sir Humphrey Davy was about the last man in the world to commit himself on scientific topics."
EAP	"I not only neglected, but ill used them."
EAP	"""Who pe you,"" he asked, ""und what der teuffel you pe do dare?"""
